"y","s1","s2","s3","x_exp","x1"
NA,0,0,0,0,-1.39438842614401
NA,1,0,1,0,-0.168360741835954
1,1,1,1,0,-0.27508769829412
NA,1,1,1,0,0.378300592547305
NA,0,0,0,0,-0.263629913863941
NA,0,1,0,0,-0.257785121077392
1,1,1,1,0,0.675868167021622
NA,1,1,1,0,-0.928956050622149
NA,0,1,0,1,-1.11522532178051
NA,0,0,0,0,-0.71666370936401
NA,1,1,1,0,1.83112906718037
NA,1,0,0,0,0.907831435660152
NA,1,0,0,0,-1.34375890625047
NA,0,1,0,0,-0.582970607369015
NA,0,0,0,1,1.72097121997446
NA,0,0,0,1,-0.810469430651408
NA,1,1,1,1,-0.659952646941414
NA,0,0,0,0,-1.13645747688512
NA,1,1,1,0,0.369520702561354
NA,1,1,1,0,-0.452131246023087
NA,0,0,1,0,-0.0821048325444072
NA,0,1,0,0,0.5913374472361
NA,0,1,1,0,0.419913150931005
NA,0,0,1,0,-0.182966083678888
NA,1,1,1,0,-0.909794962001124
NA,1,1,1,0,1.15729242812986
NA,1,1,1,1,0.418573130128131
0,0,0,0,0,0.431501431681373
NA,0,1,1,0,0.171501634394835
NA,0,0,0,0,-0.552324756418075
1,1,1,1,0,-1.02024583094478
NA,0,0,0,1,-1.34137795058021
NA,0,0,0,1,0.721218300503329
0,0,0,0,0,-0.839068186465782
NA,0,0,0,0,-0.0773306410367677
NA,0,0,0,0,-1.14242655971564
NA,1,1,1,0,1.21001776691385
NA,1,0,0,1,-0.733858522673824
NA,1,1,1,1,0.642509830576963
NA,0,0,0,0,-1.18508798833891
NA,1,1,1,0,-0.774569396529814
NA,0,0,0,1,0.168869149820354
NA,1,0,0,0,-0.859716559924054
NA,0,0,0,1,0.689109195414192
NA,1,1,1,1,-2.20034212980233
NA,1,1,1,0,-0.781390537806061
NA,1,0,0,0,0.942072162691266
NA,0,0,0,0,-0.0594382947727485
0,0,0,0,0,0.458410628753863
NA,1,0,0,1,-0.755615430600034
NA,1,1,1,1,-0.0690807262135734
NA,1,1,1,0,1.54950717231018
0,0,0,0,0,0.445802452584599
NA,1,0,1,0,2.63732953325847
NA,1,1,1,0,-0.574837343826431
NA,1,1,1,1,-1.02085029678258
NA,1,1,1,0,-2.67964288352765
NA,1,1,1,0,0.625817387850579
NA,0,0,0,1,0.107202717187743
NA,0,0,0,0,1.57139490686923
0,0,1,0,1,-0.594813758120875
NA,1,1,1,0,0.470084247688668
NA,0,1,0,0,-1.61321136233387
NA,0,1,1,1,1.07825002772975
NA,0,0,0,0,0.00871001720560851
NA,0,0,1,0,1.40611403501249
NA,0,0,1,0,0.910423194290746
NA,0,0,0,1,0.725915873167122
NA,1,1,1,1,0.308351888748076
NA,1,1,1,1,0.994982628488504
NA,0,0,0,0,-0.272808320770517
NA,0,0,0,1,-0.985910259056174
NA,0,0,0,0,-1.04330377902326
NA,0,0,0,1,-0.643987044425553
NA,0,0,0,0,0.922113204875141
NA,0,0,0,0,-0.879890513503698
NA,1,0,1,0,0.474470341745418
NA,1,1,1,0,1.81826929507455
1,1,1,1,0,-0.205492838828351
NA,1,1,1,0,-0.329994996824362
0,1,0,0,0,-0.275910614616571
0,1,0,0,0,0.857507716199899
NA,0,0,0,0,-0.10572704410405
0,0,0,0,1,-2.20524051128437
NA,1,0,0,1,-1.26375447514464
NA,1,0,0,0,2.00233810398435
NA,0,1,0,0,-0.586691756647144
NA,0,0,0,0,0.49156996309344
NA,1,0,0,0,1.25587032377939
NA,0,0,0,1,-1.36739674615647
0,0,0,0,1,-1.62539756677816
NA,1,0,0,0,0.571188305370207
NA,1,0,1,1,-0.0371202908858346
NA,0,0,0,0,-0.751449084862622
NA,0,0,1,0,-0.580483067587131
NA,1,1,1,0,2.24052229140206
NA,0,0,0,1,0.139170651980273
NA,1,0,1,0,1.4892899646067
NA,1,0,0,0,0.910072340981243
NA,1,0,1,0,1.03723192351272
0,0,0,0,0,-0.19297087268388
NA,0,0,1,0,1.40925222618669
NA,0,0,0,0,0.655489092456278
NA,0,0,0,1,-0.816964056202558
NA,0,0,0,1,1.25643932558568
NA,0,0,0,0,0.292577216150169
NA,1,1,1,1,0.663379994443317
NA,1,1,1,1,0.646426647068667
NA,1,1,1,0,1.66501771092976
NA,1,1,1,1,1.88659218484446
1,1,1,1,0,1.01479442260261
NA,1,0,1,1,1.56877535578386
NA,1,0,1,0,-0.232904937933213
NA,1,0,0,0,0.572092748126384
NA,0,0,0,0,0.424912403681065
NA,1,1,1,0,0.63176691370746
NA,1,1,1,0,-1.01334209594021
NA,0,0,0,0,0.918397486419502
NA,1,1,1,0,2.19748653388296
NA,1,1,1,0,0.711754929354516
NA,0,0,0,1,1.1446972993605
NA,0,0,0,0,-0.427586187363996
NA,0,0,0,1,0.867388577866201
NA,1,0,0,0,-1.55002034214818
1,1,1,1,0,1.48321299826004
NA,0,0,0,1,1.00384444192906
NA,0,0,0,1,-0.619587612850433
NA,0,0,1,1,-0.0193924862539182
NA,1,1,1,0,1.41927553824074
NA,1,1,1,1,-0.215944710568805
NA,0,1,1,0,0.739194836093378
1,0,1,0,0,1.9257920197088
NA,1,1,1,0,0.424098448841926
NA,1,1,1,0,-0.267733613960939
0,0,0,0,0,-0.193416713887487
NA,0,1,0,0,-0.975343589618095
NA,0,1,1,0,-1.84827789637638
NA,0,0,0,0,-1.36988597806798
NA,1,1,1,0,-0.286664409337913
0,0,0,0,0,-0.63137365488286
NA,0,0,0,1,-1.90992904048863
1,1,1,1,1,0.623808865426562
NA,0,0,1,1,-1.1213176001888
NA,1,1,1,1,-0.0968008353550349
NA,1,1,1,0,-1.26591083186109
NA,1,1,1,1,-0.72003308076683
NA,0,1,0,0,-0.883122430036442
0,0,1,0,1,0.0742199742873805
NA,1,1,1,0,-0.532466016896115
NA,0,0,0,0,-1.26065298679081
NA,1,1,1,0,1.31754441959854
NA,0,0,0,0,-0.0825865290103288
NA,0,0,0,1,1.35404998152978
NA,0,0,0,1,0.186672382303069
NA,0,0,0,0,-0.85104770907381
NA,0,0,0,1,-0.34270247671294
1,1,1,1,1,-0.218156824449523
NA,0,0,0,0,0.240945293409806
1,1,1,1,0,0.730516793311627
NA,0,0,0,1,0.834820963224417
NA,1,0,1,0,-0.235784775472878
NA,0,0,0,0,-0.936416448396113
NA,0,0,0,1,0.43525639456883
NA,0,0,0,0,-0.263776304243
NA,1,1,1,0,-0.491909674320269
NA,0,0,0,0,-1.93388280989556
NA,0,0,0,0,-0.539090555127834
NA,1,1,1,0,-0.0110196538873785
NA,0,0,0,0,-1.07466799915091
NA,0,1,0,0,-0.276013883940609
NA,1,1,1,1,0.991507019724772
NA,1,1,1,0,0.281306621215025
NA,0,0,0,0,0.315271706725815
NA,0,0,0,0,0.0259789323270611
NA,1,1,1,1,-0.270232901643376
NA,1,0,0,1,-1.20682714058916
NA,0,0,0,0,-0.769902625641221
NA,0,0,0,0,-1.39333469088055
NA,1,1,1,0,2.06876130595382
NA,0,0,0,0,0.887084230876401
NA,1,1,1,0,-1.15711543214333
NA,0,0,0,1,-1.86195130853969
NA,0,1,1,0,-0.339641039628263
NA,0,0,0,1,-1.10671854094385
NA,1,1,1,0,-0.755997834004822
NA,1,1,0,1,-0.542242320462113
NA,1,1,1,1,1.89235714965207
NA,1,1,1,0,-1.32113229548189
NA,1,1,1,0,0.562232534188417
NA,0,1,0,1,-0.734618695375711
NA,0,0,1,0,0.404674814457312
NA,1,1,1,0,-0.257012923171052
NA,1,1,1,0,0.871091704159341
NA,0,0,0,0,-0.596994246099162
NA,0,0,0,0,-0.257331618239466
NA,1,1,1,0,-1.14688031322616
NA,1,0,1,0,-1.21274715607865
NA,0,0,1,0,0.848042048576356
1,1,1,1,0,0.945006864131567
NA,0,1,0,0,-0.0447198267856734
NA,0,0,0,0,0.314792351234384
NA,0,0,1,1,-0.257824154404317
NA,0,0,0,0,1.39129245727304
NA,0,0,0,1,0.759957350112847
1,0,1,1,0,-0.75960332414146
NA,0,0,0,0,0.17486909933259
NA,0,1,1,0,-0.158655945824066
NA,0,0,0,0,0.780350188897156
0,0,0,0,0,-1.82737993929245
NA,1,1,1,0,0.823021349973428
NA,1,0,0,1,-0.361716423345314
NA,1,0,0,1,0.947659487262515
0,1,0,0,0,-0.96369521838443
NA,0,0,0,0,1.13434789473863
1,1,1,1,0,1.0384810357631
NA,0,0,0,1,-0.166129513028265
NA,1,1,1,0,-1.3441426118451
NA,0,0,0,0,-1.52875492132492
NA,0,0,1,0,-1.11832022200737
NA,0,0,0,0,0.317921943530962
NA,0,0,0,1,-0.405303717048721
NA,1,1,1,0,2.76753804007682
NA,0,1,0,0,0.425711574160676
NA,0,0,0,1,2.82078363397049
NA,0,0,0,0,0.198456937846081
NA,0,0,1,0,-2.24012814347075
NA,0,0,0,0,1.51541428117244
NA,0,0,0,1,0.475594038333035
NA,1,0,1,1,-0.39274120240775
NA,0,0,0,0,-1.6765211041127
NA,1,0,0,0,-0.951810981936992
NA,1,1,1,1,0.877611802241055
NA,1,1,0,0,0.597114046193065
NA,0,0,0,0,-1.53143186865426
NA,1,1,1,0,1.30401049442093
NA,0,1,1,1,0.6243741698011
NA,1,1,1,0,-0.138312901473689
0,0,0,0,0,-1.50653501417463
NA,0,0,0,0,-0.870970958606829
NA,1,1,0,0,-1.14009692182349
NA,0,0,0,0,-0.395197133443272
NA,1,1,1,1,-0.907847859475758
NA,1,1,1,0,0.563219569394477
NA,0,1,0,0,-0.313544918089903
NA,0,0,0,0,0.26479543671779
NA,0,0,0,0,-1.54153449693471
NA,0,0,1,0,-0.433685589088579
NA,1,1,1,0,0.117449255050768
NA,0,0,1,1,-0.466221001186849
NA,0,1,0,1,0.274272763313082
NA,0,0,0,0,1.5473909931697
NA,0,0,1,0,-1.46320899580561
NA,1,1,1,0,-0.66434885237868
NA,0,0,0,0,-0.487966150369483
NA,0,0,0,0,-0.590371325296015
NA,1,1,1,1,0.91186235481978
NA,1,1,1,1,-0.892882766001527
NA,0,1,0,0,-0.840679646175144
NA,0,0,0,1,-1.20072139918243
NA,0,0,0,0,-1.69580279999931
0,0,0,1,1,-0.584422816978635
1,1,1,1,0,0.037642670323358
NA,1,0,1,1,0.134195968988306
NA,1,0,0,0,1.95624596915713
0,0,0,1,0,0.938008517299396
NA,0,0,0,0,-0.0927537744310935
NA,0,0,1,1,0.55337062368379
0,0,0,0,1,-0.802094157514757
NA,0,0,0,0,-1.32874275692213
NA,0,0,0,0,-1.20229116722083
NA,1,1,1,0,0.0185332908301697
NA,0,1,1,1,0.467120187178169
NA,1,1,1,0,0.515921441530796
NA,0,0,0,1,-0.278639019876004
NA,0,0,0,0,-0.250719472839451
NA,0,0,0,0,-0.892341346746188
NA,1,1,1,0,-1.27736433310797
NA,1,0,1,1,0.682081027989559
NA,1,1,1,0,0.721976686885623
NA,1,1,1,0,0.89065275295212
NA,1,1,1,0,1.77120765621549
NA,1,1,1,1,0.34005138785172
NA,1,1,0,1,-1.21724353546636
NA,0,0,0,0,1.35510556646713
NA,1,0,0,0,-1.65792414013238
NA,1,1,1,1,-0.102062420908438
NA,0,1,0,0,-0.515839112873126
NA,1,1,1,0,0.308779922796412
NA,1,0,0,0,0.634846633877477
NA,0,0,0,1,-1.11222801957226
NA,0,0,1,0,-2.13413192341467
NA,1,1,1,1,0.174142231552909
1,1,1,1,0,-0.423036286451682
NA,0,0,0,0,-0.875023550326375
1,1,1,1,0,0.831991396604001
NA,0,0,1,0,-0.792982277222802
NA,0,0,1,0,0.796185843019663
NA,0,0,0,1,-0.992220099707969
NA,0,0,0,1,1.42879112281878
NA,0,0,0,1,-0.730920015498113
NA,1,1,1,0,1.12991017205691
NA,0,0,0,0,-0.593994642437485
1,1,1,1,0,0.388815666068786
NA,1,1,1,0,0.594292482337777
NA,0,0,0,1,-0.170139544512158
NA,0,0,0,0,-1.0530204528932
NA,0,1,0,0,-1.73458112308667
NA,0,0,0,1,0.930889052646155
NA,0,0,0,0,-0.720049991021051
NA,0,0,0,0,0.541300043436726
NA,0,0,0,0,-0.237821436265754
NA,0,1,1,0,-0.717309941419593
NA,0,1,1,1,-0.328103496093475
NA,0,0,1,0,-1.56547870387482
NA,1,1,1,0,1.32975968305779
NA,0,0,0,1,0.0237692429765834
NA,1,1,0,0,-1.07335079395825
0,0,0,1,1,0.45191258619414
NA,1,1,1,1,1.0803493213908
NA,0,0,1,1,-0.553556723916097
1,1,1,1,0,1.01834027273725
NA,1,1,1,1,-0.321486722770099
NA,0,0,0,0,-2.14209091932402
NA,0,0,0,0,-0.889022553925644
NA,0,1,0,0,-0.360719910870338
NA,1,1,0,0,1.88037666206289
NA,0,0,1,0,-0.791471099939878
NA,0,0,1,1,0.209712340678877
NA,0,0,0,1,0.390499997931005
NA,0,0,0,0,1.1519472554461
1,1,1,0,0,0.862295342609696
NA,1,1,1,0,0.783923553846727
NA,1,1,1,0,0.459844567361976
NA,1,1,1,0,1.66763697304026
NA,0,0,0,0,1.1314626165811
NA,1,1,1,1,-0.113778279030833
NA,1,0,0,0,-0.586670960820773
0,0,1,0,0,0.61330863930101
NA,0,0,0,0,0.600347957568445
NA,0,0,0,0,-1.17453942200044
NA,0,0,0,0,0.163070497402599
NA,1,1,1,0,0.0718103471799083
NA,1,1,1,0,0.986680258904369
NA,1,1,1,1,0.521944808894155
NA,1,1,1,1,0.2124134268736
NA,1,0,0,0,-0.417076465729659
NA,1,0,0,0,-0.578358431155747
NA,1,1,1,0,-1.83812389506893
NA,0,1,1,0,-1.11985902539889
NA,0,1,0,0,-0.361588268677369
NA,1,0,1,0,1.45046239021925
NA,0,0,1,0,0.1858619166307
NA,1,1,1,1,1.43895173976395
NA,0,0,1,0,-1.83002113745504
NA,1,1,1,0,0.298167100452671
NA,1,1,0,0,0.358275059812183
NA,1,1,1,1,0.0293385564611647
NA,1,0,0,1,-0.385810215585135
NA,1,1,1,1,0.332459290629654
NA,0,1,1,0,0.720018281103465
NA,1,1,1,1,0.462432499304088
NA,0,1,0,0,0.680616239548773
NA,0,0,0,0,-0.702703043210629
NA,0,0,1,1,0.639957331517148
NA,0,0,0,1,-0.26389546927471
NA,1,1,1,0,0.485159128291159
NA,0,0,1,0,-0.636324702965602
NA,0,1,0,1,-3.14878698517897
NA,1,1,1,0,0.525994501828665
NA,0,0,0,0,0.382862702675107
NA,1,1,1,0,0.0879032247799731
NA,0,0,0,0,-0.531264237933167
NA,0,0,1,0,0.817033097909454
NA,0,0,1,0,-0.721383953885804
NA,0,0,1,0,-0.857718381844596
NA,0,0,0,1,0.105579494183655
NA,1,1,0,1,2.07752327772868
NA,0,0,1,0,0.877185282939815
NA,0,1,1,0,1.36679065825844
NA,1,1,0,0,-1.15227394196042
NA,1,1,1,0,0.486622533054666
NA,0,0,0,0,0.99685246639549
NA,0,1,0,1,-0.0672314896979021
NA,0,0,0,0,-1.02889969142723
0,0,0,0,0,0.977087557435504
NA,0,0,0,0,-1.36825302187259
NA,0,0,0,0,-1.1788264797995
NA,1,1,1,0,0.112592714773123
NA,1,1,1,1,0.949226211369631
NA,0,0,0,0,0.428230102346429
NA,1,1,0,1,0.604177958085019
NA,0,1,0,0,0.20820363886604
NA,0,0,1,0,-0.898631458913442
NA,1,1,1,1,-2.12344879828249
1,1,0,1,0,0.541682243868917
0,0,0,1,0,-1.8888507943681
NA,0,0,0,1,0.484454401398951
NA,1,1,1,1,0.500647273084261
NA,1,0,0,0,-0.360258100844466
NA,1,1,1,0,0.769549803652662
NA,1,1,1,1,1.56920935204497
NA,1,1,1,0,-1.00245871095579
NA,1,1,1,0,0.599351670656535
NA,0,0,0,0,-1.83693012944339
0,0,0,0,0,1.16695431521111
NA,0,0,1,1,0.196485517998551
NA,0,0,1,0,-0.96904735320051
NA,0,0,1,0,-0.310541019245758
NA,0,0,1,0,0.689076698559828
NA,1,1,1,0,-1.01477211670223
NA,0,0,0,0,0.129829882092281
NA,0,0,1,0,-0.963930785647727
NA,1,1,0,0,-0.0804150971816104
NA,1,1,1,0,-1.21693733645942
NA,0,0,0,0,-1.12833806408356
NA,1,1,1,0,0.917863877535191
0,0,0,0,1,-0.406676686223328
NA,1,0,0,0,-0.780136013246579
NA,0,0,0,0,0.940205560581515
NA,1,1,1,1,1.83251907019226
NA,1,0,1,0,-0.640652673086487
NA,0,0,0,0,-1.23804650208512
NA,0,0,1,0,0.598182280098837
NA,0,0,0,0,-0.627159018480226
NA,1,0,0,0,0.280293256432863
NA,1,0,1,1,0.368186432241394
NA,1,1,1,0,0.966889777744345
NA,1,1,1,1,0.825663484292312
NA,1,1,1,0,-0.796629835392752
NA,1,1,1,1,1.19740319039226
NA,1,1,1,0,-2.3197908579599
NA,1,1,1,0,-1.44151922656777
NA,0,0,0,1,-0.59887471560162
NA,1,1,1,0,1.59972242908814
NA,0,0,0,0,-0.958468135471035
NA,0,0,0,1,-1.67047313395693
NA,1,1,1,0,-0.251951490588129
0,0,0,1,0,0.195222562834741
NA,1,1,1,0,0.307671937646798
NA,1,1,1,0,0.607445080906893
NA,0,0,0,0,1.39400955106277
NA,0,0,1,0,0.109526773453434
NA,1,0,0,1,-0.171639914355047
NA,0,0,0,0,-0.434094739333925
NA,1,1,1,0,-0.700794750379628
NA,0,0,1,0,-0.291400664987724
NA,1,1,1,0,1.03176723646175
NA,1,1,1,0,1.83051176573634
NA,1,1,1,0,-0.040668833362992
NA,1,1,1,1,-0.322201715202291
NA,0,0,1,0,-0.859253088138982
NA,1,1,1,1,-1.1265756543593
NA,1,1,1,0,1.20103040316377
NA,1,1,1,1,0.950420705900277
NA,0,0,0,0,-1.25306128693115
0,1,0,1,0,0.496203472531969
NA,0,0,0,0,1.45010261984403
NA,0,0,1,0,1.53086484606724
NA,1,1,1,0,-0.249818686512424
NA,1,1,1,1,0.417820983328088
NA,1,0,1,0,1.33771827800466
NA,0,1,1,0,-0.0184312615168507
NA,1,1,1,0,0.576418600169395
NA,0,0,0,0,-0.417598638015413
NA,1,1,1,0,-0.151453656624269
0,0,0,0,0,-0.791064149100087
NA,0,0,1,0,0.656468710302218
NA,1,1,1,0,0.658356018590606
NA,1,1,1,1,-0.447007489298358
NA,1,1,1,1,-0.0875004503505766
NA,1,1,1,0,1.33658729183707
NA,0,0,0,1,0.863710069833232
NA,1,1,1,0,-0.480206734656446
NA,0,0,0,0,-1.07642243396883
NA,0,0,0,1,-0.362824164460005
0,0,0,0,0,1.11399199878373
1,1,1,1,0,-0.0933903158104075
NA,1,1,1,0,1.48942257160286
0,0,1,0,1,1.34286370489631
0,0,0,0,0,1.67836197366298
NA,0,0,1,0,-0.0931634853113712
NA,0,0,0,0,0.0364250327368532
NA,1,1,1,0,-0.416619690085209
NA,0,1,0,0,-1.98306997422611
NA,0,1,1,0,-1.07505307005783
NA,1,1,1,0,1.65887816089025
NA,0,0,1,1,-0.12778209765407
0,0,0,0,0,0.158537498268882
NA,0,0,1,0,-0.185439714471952
NA,1,0,0,1,-0.421482028958859
NA,1,1,1,0,-0.547606079621284
0,0,0,1,1,-0.814605260251972
NA,1,1,1,0,-0.0742740787239901
NA,1,1,1,0,0.446573732936976
NA,1,1,1,1,1.10402554181562
NA,0,0,0,0,0.43881158669944
NA,0,0,0,0,-0.742929538407818
NA,1,1,1,0,1.76263498641975
NA,0,1,0,0,-0.068364001840681
0,0,0,0,0,0.292447769493695
NA,1,0,0,0,0.146548506186879
NA,0,1,0,0,1.43864443011487
0,0,0,0,1,-0.996168369897089
0,0,0,0,0,-0.348151954252011
NA,1,1,1,0,0.491237237194381
NA,0,0,1,0,0.379882586003727
NA,0,0,0,0,-0.498974141795201
NA,1,1,1,0,-1.39087466469368
NA,0,0,0,1,-0.705812344752232
NA,0,0,1,0,-0.391266441332663
NA,0,0,0,0,2.31754343941272
NA,1,0,0,0,-0.241568042251096
NA,1,1,1,1,0.641130065029374
NA,1,0,1,1,0.976992306123632
NA,0,0,0,1,0.237598433782842
NA,0,0,0,0,-1.25597529580933
NA,0,0,0,0,0.338764811262708
NA,0,1,1,0,-0.616002184820489
NA,1,1,0,0,-0.15142080282799
NA,0,0,0,0,1.09615324433943
NA,1,1,1,0,0.00501702873502686
NA,0,0,1,1,-0.893878838324035
NA,1,1,0,0,0.82552298677595
NA,1,1,1,0,-1.29886762692246
NA,0,0,0,0,-1.45733288298461
NA,0,0,0,0,0.523696652135878
NA,0,0,1,1,0.560799199156722
NA,1,1,1,1,-0.819348845107783
NA,1,0,1,0,-0.23695098414619
NA,0,0,0,1,-1.61195851130962
NA,0,0,0,0,-0.847597103660439
0,0,0,0,1,0.251790548426094
NA,0,1,1,0,0.166795885803538
NA,1,0,1,0,0.110122606241921
NA,1,0,0,1,0.352986484993663
NA,0,0,0,0,-1.61338176968935
NA,0,0,0,0,0.0360023595041371
NA,1,1,1,1,-0.132077553228427
NA,1,1,1,0,-0.363668914303053
NA,0,0,0,1,-0.708027551423742
NA,0,0,0,0,1.35916609441319
NA,0,0,0,1,0.667961852950392
NA,0,0,0,0,-1.39566851228653
NA,0,0,1,1,-0.739701595839635
NA,1,0,1,1,0.543975354019318
1,1,1,0,0,-1.16520338558151
NA,1,0,1,0,1.96302244513091
NA,0,0,0,0,0.564024943409929
NA,1,1,1,0,-0.263018513504716
NA,1,0,1,1,1.53234593787907
NA,1,1,1,0,-1.38942039897515
NA,1,1,1,1,0.39047480743108
NA,0,0,0,1,-1.45609716088225
NA,0,1,1,0,1.14877973404214
NA,1,1,1,0,1.58733559374006
NA,0,0,0,0,-0.489380204378712
NA,0,0,0,1,0.216055485112093
NA,0,0,0,0,0.620260424590554
NA,0,0,0,0,-1.2992126406264
NA,0,1,1,0,0.00283843648367103
NA,0,0,0,0,-1.34283266884194
NA,1,0,1,0,0.649493969352811
NA,1,1,1,0,0.375052110511959
NA,0,0,0,1,-0.323544387650731
NA,1,1,1,0,0.789775427326911
NA,1,1,1,0,1.12528879462873
1,1,1,1,0,-0.868145262247565
NA,0,0,0,1,-0.110784411532716
NA,0,1,1,0,1.12006632478474
NA,1,0,0,0,1.65273276806769
0,0,0,0,0,-2.09239616682974
NA,0,1,1,0,-0.219409853528343
NA,0,0,0,0,0.477653335715946
NA,1,1,1,1,-0.738639918393021
NA,1,1,1,1,-1.71481738829377
NA,0,1,0,0,0.925806909904936
1,1,1,1,1,-2.28420456649704
NA,1,1,1,1,0.832420777901818
NA,0,0,0,1,0.860337063173481
NA,1,1,1,0,-1.05515050201504
0,0,0,0,1,1.15794443364848
NA,1,1,0,0,1.33806382839231
NA,0,0,0,1,-0.0116706335980241
NA,1,1,1,1,-0.244773853300964
NA,0,0,0,0,-0.191955041507015
NA,0,0,0,1,-0.811158566374146
NA,0,1,1,1,0.861070202499977
NA,1,1,1,1,0.549408908661828
NA,1,0,1,0,1.44501419112794
NA,0,0,0,0,0.471627272708251
NA,0,0,1,0,0.25415165572745
NA,0,1,1,0,-0.860459160356369
NA,0,0,0,0,-0.283020796527552
NA,0,0,1,0,-0.481588860455594
NA,1,1,1,1,0.866496482986449
NA,0,0,0,0,-0.129453340505957
NA,1,0,1,1,1.04450951418839
NA,1,1,1,1,0.663563635240898
NA,1,1,1,0,-0.0346104133014925
NA,0,1,0,1,-0.357929330106264
NA,0,0,0,0,-1.00863156888344
NA,0,1,1,0,0.299988918720519
NA,1,0,1,1,0.256610071610933
NA,1,0,1,1,-0.319745909331993
NA,0,0,0,0,1.24337833720201
NA,0,0,0,0,-0.464718636929328
NA,0,0,0,0,-0.945826609040218
NA,1,1,1,0,0.87926215359164
NA,0,0,0,0,0.136220388784629
NA,0,0,0,0,-0.131886509020832
NA,0,0,0,0,0.466129887499438
NA,1,1,1,0,1.53214782919948
NA,0,1,0,0,-0.55542906571373
NA,0,0,0,0,-0.687233882375996
NA,0,0,0,0,0.13626217627499
NA,0,0,0,0,0.542184470679139
NA,1,1,1,0,2.18627508335349
NA,0,1,0,0,-2.92241578768795
NA,1,0,0,0,-0.722478529599024
NA,1,0,0,0,0.422681774978034
NA,1,1,1,1,-1.47331389066951
0,1,1,0,0,-0.506762922549868
NA,0,0,0,0,-1.35231156412649
NA,0,0,0,0,0.166250742353073
NA,1,1,0,1,-0.935982355247638
NA,1,1,1,0,0.0599785087004141
NA,1,1,1,0,-0.649657147482668
NA,0,0,0,1,1.62022019329809
NA,0,1,1,1,0.572860588189312
NA,0,0,1,0,0.875642057309636
NA,1,0,1,1,0.254962900232953
1,1,1,1,0,-1.39412487988742
NA,1,1,1,0,0.450245658452109
0,0,0,0,1,-0.63265057690568
NA,0,1,0,0,0.766574561063146
NA,0,0,0,1,-1.01111072932999
NA,1,1,1,0,-0.103201220268381
NA,0,0,0,0,-1.11160793132328
NA,0,1,0,0,-0.120043282738254
NA,0,1,1,1,0.773459946469769
NA,0,0,0,1,0.173211411179687
NA,0,0,0,0,0.697096779613055
NA,1,1,1,0,-0.304969559587114
NA,1,1,1,1,0.131235744425879
NA,1,1,1,0,1.82460695173206
NA,0,0,0,0,1.37475129369386
NA,0,0,0,0,0.40736064153318
NA,1,1,1,1,-0.767377023641169
NA,1,1,0,0,1.30503270168723
NA,0,1,1,0,0.193903189417512
NA,1,1,1,0,0.191953933779523
NA,1,1,1,0,-1.74753129056922
NA,0,0,1,0,-0.922571959617907
NA,0,0,0,0,0.0251180867364198
NA,0,1,0,1,-0.780431986465518
NA,1,1,1,0,0.070846859301348
NA,0,0,0,0,-1.80343462970096
1,1,1,1,0,-0.458302141023536
NA,1,1,1,0,-1.01260289272894
1,0,1,1,0,-0.630887617390822
0,0,0,0,0,-1.94243494340757
1,1,1,1,0,-1.23168548890893
NA,0,0,0,1,-0.331405205584315
NA,0,0,0,0,1.31725810983569
NA,0,0,0,0,-1.7173547516694
NA,0,0,0,0,-0.69204127133624
NA,1,1,1,0,2.04468100357543
NA,0,1,0,0,-0.54938796667151
NA,0,0,1,0,-0.748837377582028
NA,0,0,0,1,-1.03750788391693
1,1,1,1,0,1.60872648967328
NA,0,1,0,1,0.0163125336182737
NA,0,0,0,0,-0.299532893281917
NA,0,1,0,0,-2.16947585275075
NA,1,1,1,0,0.632601892686697
NA,0,0,0,0,-2.07501051926489
NA,0,1,1,1,-0.506924746167779
NA,1,1,1,0,0.499384143269355
NA,1,1,1,0,2.59266795116696
NA,0,0,0,0,-2.55446447590404
NA,0,0,0,0,-0.590718262219008
NA,0,0,1,0,-0.690857753859227
NA,1,0,1,0,1.67900754800089
NA,0,0,0,0,1.34531389446907
NA,0,0,0,0,-1.90460400168105
NA,1,1,1,0,-1.422197408901
1,1,1,1,0,-0.595099817948985
NA,0,0,1,1,-1.43104267643636
0,0,0,0,0,0.476947853278501
NA,0,0,0,0,-0.156893531332677
NA,0,0,1,0,-1.04661841212798
NA,1,0,0,0,-0.0400007561204016
NA,1,0,0,0,-1.24142788646697
1,0,1,1,0,-0.417563119102979
NA,0,1,1,1,-0.672415965492333
NA,0,0,0,0,0.933808987497548
NA,1,1,1,1,-0.307238180281396
NA,1,1,1,1,-0.131647772378365
NA,0,0,0,0,-1.70545981813701
NA,1,0,1,0,-1.02651268823524
NA,1,0,0,0,0.905573841498035
NA,1,1,1,1,-0.0317353540970977
NA,0,0,0,0,1.19146793705164
NA,1,1,0,1,1.02752345145777
NA,1,1,1,0,1.84659426519118
NA,1,1,1,0,0.177318333903382
NA,0,1,1,0,-1.46486672006726
NA,0,0,0,0,2.07618969601269
NA,1,1,0,0,1.29884496701512
NA,1,1,1,1,0.536661079548545
NA,1,1,1,0,-0.297358427367341
NA,0,0,1,0,-0.463199666106892
NA,1,1,1,0,-0.270485674447429
NA,0,0,1,1,-0.903038829644056
NA,1,1,1,1,1.28717015623828
NA,0,0,0,0,0.833164361218207
NA,0,0,1,0,-2.29261898748334
NA,1,1,1,1,0.91112004389539
